X,Y,OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
431584.4089,4840794.1052,772,WL103.00,A,30,2.6,0.35,44,7.5,31,163,2016/10/05 00:00:00+00,43.71702,-69.84931,WL
432904.0521,4841598.2212,773,WM001.00,A,30,3.3,0.32,16,8.6,31,163,2016/10/05 00:00:00+00,43.72438,-69.83303,WM
436917.8384,4844736.8907,774,WM003.00,A,30,2.7,0.39,104,8.8,31,163,2017/06/26 00:00:00+00,43.75299,-69.78357,WM
436508.7167,4844809.6384,775,WM004.00,CA,30,3.9,0.37,26,11.8,31,163,2017/06/26 00:00:00+00,43.75361,-69.78866,WM
435994.9781,4844131.4459,776,WM004.10,CA,30,3.8,0.36,32,11.4,31,163,2017/05/15 00:00:00+00,43.74746,-69.79496,WM
435388.1695,4844497.1748,777,WM004.50,CA,30,4.4,0.36,34,13.2,31,163,2017/05/15 00:00:00+00,43.7507,-69.80254,WM
435761.492,4845304.4077,778,WM004.75,CA,30,4.4,0.44,82,16.2,31,163,2017/11/15 00:00:00+00,43.758,-69.798,WM
436561.2699,4846102.0353,779,WM005.00,CA,30,2.5,0.22,13,4.9,31,163,2017/06/26 00:00:00+00,43.76525,-69.78816,WM
436576.179,4846738.3463,780,WM006.00,CA,30,3.4,0.34,35,9.5,31,163,2017/05/15 00:00:00+00,43.77098,-69.78805,WM
436006.207,4847230.2987,781,WM008.00,CA,30,4.7,0.46,48,18.8,31,163,2017/05/15 00:00:00+00,43.77536,-69.79519,WM
435430.9304,4848328.8198,782,WM009.00,CA,30,5.2,0.49,54,22.7,31,163,2016/05/16 00:00:00+00,43.7852,-69.80247,WM
435502.5729,4849162.2959,783,WM009.80,CA,30,5.3,0.43,28,19,31,163,2016/05/16 00:00:00+00,43.79271,-69.80168,WM
436140.2229,4849456.0526,784,WM012.00,CA,30,5,0.49,128,21.5,31,163,2017/04/10 00:00:00+00,43.79541,-69.79379,WM
434923.0714,4851941.4779,785,WM016.00,CA,30,4.9,0.45,52,18.9,31,163,2017/06/26 00:00:00+00,43.81768,-69.80922,WM
434575.615,4853248.912,786,WM017.20,R,30,7.5,0.58,114,41.9,31,163,2017/07/25 00:00:00+00,43.82942,-69.8137,WM
437241.6908,4850567.4314,787,WM019.10,P,30,7.2,0.45,72,27.6,31,163,2017/11/20 00:00:00+00,43.80551,-69.78023,WM
438232.1083,4845985.2689,788,WM020.00,CA,30,3.6,0.6,860,21.7,31,163,2017/11/20 00:00:00+00,43.76434,-69.76739,WM
438333.6298,4845995.4365,789,WM022.00,CA,30,3.9,0.39,42,12.6,31,163,2017/12/11 00:00:00+00,43.76444,-69.76613,WM
439035.6819,4846799.8126,790,WM023.00,CA,30,4.5,0.41,42,15.5,31,163,2017/11/28 00:00:00+00,43.77174,-69.7575,WM
439392.1794,4846084.5842,791,WM024.00,CA,30,5.3,0.5,100,23.7,31,163,2017/12/11 00:00:00+00,43.76533,-69.75299,WM
437260.5025,4849063.3097,792,WM026.00,R,30,7.6,0.63,1260,49.6,31,163,2018/01/29 00:00:00+00,43.79197,-69.77982,WM
437772.0031,4847660.0927,793,WM026.90,R,30,4.3,0.42,33,15,31,163,2017/09/27 00:00:00+00,43.77938,-69.7733,WM
437837.2783,4847151.8773,794,WM027.00,CA,30,5.2,0.5,146,23.2,31,163,2017/11/20 00:00:00+00,43.77481,-69.77243,WM
437734.066,4846441.9704,795,WM028.00,CA,30,4.9,0.44,38,18.6,31,163,2017/11/20 00:00:00+00,43.76841,-69.77363,WM
439381.3492,4844981.7304,796,WN001.00,P,30,3.8,0.47,100,15.9,31,163,2017/04/05 00:00:00+00,43.7554,-69.753,WN
440386.1553,4846967.535,797,WN002.00,A,30,3.3,0.37,44,10.1,31,163,2017/04/05 00:00:00+00,43.77336,-69.74074,WN
441829.8316,4848232.1104,798,WN003.00,A,30,5.6,0.54,88,27.9,31,163,2017/04/05 00:00:00+00,43.78486,-69.72294,WN
442213.4556,4851729.7819,799,WN004.00,A,30,3.3,0.32,22,8.7,31,163,2017/04/05 00:00:00+00,43.81638,-69.71855,WN
441663.1134,4855463.3197,800,WN013.00,CA,30,3,0.35,25,8.4,31,163,2015/03/16 00:00:00+00,43.84995,-69.7258,WN
441348.0289,4856193.6268,801,WN014.50,CA,30,2.4,0.28,24,5.7,31,163,2015/01/06 00:00:00+00,43.8565,-69.7298,WN
441008.4641,4856874.1849,802,WN015.50,A,30,3.5,0.46,106,13.7,31,163,2017/04/05 00:00:00+00,43.8626,-69.7341,WN
440596.5911,4854400.9009,803,WN016.00,A,30,3.1,0.26,18,6.8,31,163,2017/04/05 00:00:00+00,43.8403,-69.73895,WN
440086.4426,4852656.0634,804,WN018.00,A,30,2.6,0.24,13,5.6,31,163,2017/04/05 00:00:00+00,43.82455,-69.7451,WN
439811.5873,4850451.5104,805,WN020.00,A,30,4.7,0.42,40,16.6,31,163,2017/04/05 00:00:00+00,43.80468,-69.74827,WN
443213.3079,4857018.253,806,WN027.00,P,30,2.2,0.15,6,3.4,31,163,2017/05/10 00:00:00+00,43.86407,-69.70668,WN
442679.2246,4855845.4585,807,WN027.20,A,30,2.3,0.17,6,3.9,31,163,2017/05/10 00:00:00+00,43.85347,-69.7132,WN
441815.4711,4858174.4112,808,WN027.30,A,30,3.5,0.39,78,11.3,31,163,2017/05/10 00:00:00+00,43.87437,-69.7242,WN
441305.3595,4858186.6749,809,WN027.40,X,14,2.4,0.22,12,4.8,31,163,2019/10/08 00:00:00+00,43.87444,-69.73055,WN
441319.5266,4858789.684,810,WN027.50,P,30,4,0.45,102,15.5,31,163,2017/05/10 00:00:00+00,43.87987,-69.73044,WN
439902.9739,4857356.1594,811,WN030.50,P,30,3.4,0.38,34.5,10.9,31,163,2017/06/19 00:00:00+00,43.86685,-69.74791,WN
439411.8405,4859191.1365,812,WN030.75,X,20,7.7,0.38,52,24.2,31,163,2019/04/16 00:00:00+00,43.88333,-69.75423,WN
438932.9276,4859529.8609,813,WN031.00,P,30,6.7,0.53,120,32.6,31,163,2016/08/09 00:00:00+00,43.88634,-69.76023,WN
439314.9947,4861075.8591,814,WN032.00,CA,30,4.1,0.37,36,12.1,31,163,2015/10/28 00:00:00+00,43.90029,-69.75565,WN
439786.4946,4863027.6042,815,WN032.80,CA,30,6.5,0.45,80,24.1,31,163,2016/10/03 00:00:00+00,43.9179,-69.75,WN
441241.7048,4860254.336,816,WN034.00,CA,30,3.1,0.32,16,8,31,163,2016/05/17 00:00:00+00,43.89305,-69.73157,WN
440763.8301,4861250.4837,817,WN035.00,CA,30,4.3,0.41,33,15,31,163,2016/01/25 00:00:00+00,43.90198,-69.73763,WN
441250.1701,4863114.4432,818,WN035.40,CA,30,5.6,0.45,80,21,31,163,2016/04/19 00:00:00+00,43.9188,-69.73178,WN
442461.424,4864557.795,819,WN035.60,CA,30,4.8,0.45,88,18,31,163,2015/10/28 00:00:00+00,43.93189,-69.71685,WN
441953.2433,4865834.0398,820,WN035.70,CA,30,5,0.39,25,15.4,31,163,2016/09/07 00:00:00+00,43.94334,-69.72332,WN
443040.0062,4866591.0273,821,WN038.00,A,30,3.3,0.41,130,11.2,31,163,2017/07/25 00:00:00+00,43.95024,-69.70986,WN
443275.5819,4865143.9178,822,WN039.25,X,20,3.3,0.36,24,9.7,31,163,2019/04/16 00:00:00+00,43.93723,-69.70677,WN
443974.0136,4866393.1231,823,WN040.00,A,30,3.5,0.36,50,10.4,31,163,2017/06/27 00:00:00+00,43.94853,-69.6982,WN
444924.6094,4867508.1186,824,WN042.00,A,30,2.6,0.28,42,6.1,31,163,2017/06/27 00:00:00+00,43.95864,-69.68647,WN
444501.1144,4865514.5273,825,WN043.30,A,30,3.1,0.32,24,8.2,31,163,2017/04/27 00:00:00+00,43.94066,-69.69154,WN
443464.4672,4863480.6242,826,WN043.50,CA,30,4,0.41,29,13,31,163,2016/03/08 00:00:00+00,43.92227,-69.70424,WN
442664.8453,4861624.7668,827,WN044.10,CA,30,4,0.4,26,14,31,163,2016/06/29 00:00:00+00,43.9055,-69.714,WN
446157.6609,4870150.4458,828,WN048.00,A,30,2.3,0.26,35,5.1,31,163,2017/06/27 00:00:00+00,43.98252,-69.67137,WN
448041.7266,4871490.4936,829,WN050.00,P,30,3.2,0.53,660,15.9,31,163,2017/05/16 00:00:00+00,43.99472,-69.64801,WN
445783.8805,4871711.885,830,WN051.00,P,30,3.1,0.33,38,8.6,31,163,2017/06/27 00:00:00+00,43.99655,-69.67619,WN
446664.5679,4871943.5355,831,WN052.00,P,30,3,0.39,132,9.6,31,163,2017/06/27 00:00:00+00,43.9987,-69.66523,WN
447682.8584,4873259.4162,832,WN056.10,X,25,3.1,0.31,42,8,31,163,2018/08/13 00:00:00+00,44.01062,-69.65266,WN
447673.7361,4873626.0368,833,WN057.00,CA,30,4.7,0.49,106,20.2,31,163,2017/11/07 00:00:00+00,44.01392,-69.65281,WN
448442.3084,4872062.7259,834,WN060.00,CA,30,3.5,0.52,280,16.6,31,163,2017/12/06 00:00:00+00,43.9999,-69.64307,WN
449395.2295,4874522.3353,835,WN063.00,A,30,4.4,0.46,124,17.3,31,163,2017/05/16 00:00:00+00,44.02211,-69.63142,WN
450312.7469,4875456.1757,836,WN064.00,A,30,4,0.42,134,14.2,31,163,2017/05/16 00:00:00+00,44.03058,-69.62006,WN
450651.9129,4877196.3996,837,WN065.00,R,30,7.5,0.53,104,36.4,31,163,2017/06/19 00:00:00+00,44.04627,-69.61599,WN
451167.0368,4877734.6154,838,WN067.00,P,30,7.2,0.49,92,30.9,31,163,2017/05/16 00:00:00+00,44.05115,-69.60961,WN
450833.7154,4876112.062,839,WN068.00,A,30,3.6,0.4,42,12.1,31,163,2017/05/16 00:00:00+00,44.03652,-69.61362,WN
451229.195,4873892.0807,840,WN068.50,A,30,5.7,0.51,52,26,31,163,2017/05/16 00:00:00+00,44.01656,-69.60848,WN
452934.6557,4875767.9752,841,WN069.00,R,30,19.5,0.54,180,98.1,31,163,2017/05/16 00:00:00+00,44.03356,-69.58737,WN
452077.905,4873319.3939,842,WN071.00,A,30,4.7,0.49,94,20.3,31,163,2017/05/16 00:00:00+00,44.01146,-69.59784,WN
446732.7121,4869352.7167,843,WN073.00,P,30,3.8,0.54,180,19,31,163,2017/04/27 00:00:00+00,43.97538,-69.66412,WN
445622.1648,4865590.7598,844,WN076.00,P,30,2.4,0.26,13,5.2,31,163,2017/05/10 00:00:00+00,43.94143,-69.67758,WN
444294.9308,4862371.7376,845,WN077.20,A,30,2.3,0.3,58,5.7,31,163,2017/05/10 00:00:00+00,43.91235,-69.69378,WN
443839.8624,4858981.1514,846,WN077.30,P,30,3.1,0.37,76,9.3,31,163,2017/05/10 00:00:00+00,43.88179,-69.69909,WN
446350.7177,4864178.6227,847,WN078.00,P,30,4.5,0.6,680,27.3,31,163,2017/04/04 00:00:00+00,43.92877,-69.66836,WN
447686.148,4864541.1568,848,WN079.00,A,30,2.6,0.35,54,7.5,31,163,2017/06/06 00:00:00+00,43.93213,-69.65176,WN
448048.9025,4866682.0273,849,WN080.00,A,30,4.6,0.44,70,17.5,31,163,2017/04/04 00:00:00+00,43.95143,-69.64745,WN
448448.8404,4866620.0334,850,WN080.50,A,30,5.5,0.44,70,21,31,163,2017/04/04 00:00:00+00,43.9509,-69.64246,WN
449744.2365,4865170.5677,851,WN082.00,R,30,8.2,0.83,1700,96.8,31,163,2017/04/04 00:00:00+00,43.93794,-69.62618,WN
450327.9176,4864229.8217,852,WN083.00,CA,30,4,0.4,50,13,31,163,2017/01/11 00:00:00+00,43.92951,-69.61882,WN
449937.9768,4862659.9632,853,WN084.00,CA,30,3.7,0.36,18,10.5,31,163,2017/01/23 00:00:00+00,43.91535,-69.62353,WN
449902.6081,4861910.4897,854,WN084.10,CA,30,5.9,0.56,240,30,31,163,2017/04/04 00:00:00+00,43.9086,-69.6239,WN
448780.6967,4864497.0648,855,WN084.30,CA,30,2.6,0.24,18,5.3,31,163,2017/04/04 00:00:00+00,43.93181,-69.63812,WN
446690.5837,4863517.2131,856,WN085.00,A,30,2.3,0.3,70,5.7,31,163,2017/04/04 00:00:00+00,43.92284,-69.66406,WN
446938.5071,4860888.337,857,WN085.50,A,30,4.5,0.52,110,21.4,31,163,2017/06/06 00:00:00+00,43.89919,-69.66071,WN
445357.1217,4861378.7875,858,WN087.00,P,30,5.2,0.67,340,38.1,31,163,2017/04/04 00:00:00+00,43.90349,-69.68045,WN
445685.0962,4858864.724,859,WN088.00,R,30,5.2,0.54,110,25.8,31,163,2018/04/25 00:00:00+00,43.88088,-69.67611,WN
446131.5928,4858939.9486,860,WN089.00,P,30,3.3,0.35,29,9.6,31,163,2017/04/04 00:00:00+00,43.88159,-69.67056,WN
446904.6656,4859268.0512,861,WN091.00,R,30,5.5,0.71,1020,45.9,31,163,2017/04/04 00:00:00+00,43.8846,-69.66097,WN
446682.8344,4858754.4504,862,WN092.00,A,30,5.9,0.51,60,27.1,31,163,2017/06/06 00:00:00+00,43.87996,-69.66368,WN
446347.3066,4858095.1582,863,WN093.00,P,30,4.1,0.43,48,15,31,163,2017/04/04 00:00:00+00,43.874,-69.66779,WN
446182.0863,4857437.8327,864,WN097.00,A,30,3.7,0.53,146,18.3,31,163,2018/04/25 00:00:00+00,43.86807,-69.66978,WN
446529.4086,4857160.6784,865,WN098.00,P,30,4.1,0.39,29,13.2,31,163,2017/04/04 00:00:00+00,43.8656,-69.66543,WN
446646.9932,4856392.2215,866,WN099.00,A,30,2.4,0.25,15,5.3,31,163,2017/04/04 00:00:00+00,43.85869,-69.66389,WN
446612.4682,4855696.0745,867,WN100.00,P,30,3.2,0.56,1480,17.3,31,163,2017/04/04 00:00:00+00,43.85242,-69.66425,WN
446159.7854,4853691.538,868,WN104.50,R,30,4.4,0.77,1700,43.3,31,163,2017/04/04 00:00:00+00,43.83434,-69.66968,WN
446257.6901,4853170.9288,869,WN105.00,R,30,4.9,0.68,680,37.2,31,163,2017/04/04 00:00:00+00,43.82966,-69.66841,WN
453715.0669,4856112.6483,870,WQ008.00,P,30,2,0.11,8,2.8,31,163,2017/04/12 00:00:00+00,43.85665,-69.57592,WQ
452673.4969,4858712.3837,871,WQ012.50,A,30,1.9,0.05,4,2.3,31,163,2017/06/28 00:00:00+00,43.87999,-69.58911,WQ
452161.272,4862993.4309,872,WQ015.00,A,30,2.6,0.29,26,6.3,31,163,2017/04/12 00:00:00+00,43.9185,-69.59587,WQ
452877.8002,4866769.2044,873,WQ017.00,A,30,2.5,0.18,8,4.4,31,163,2017/04/12 00:00:00+00,43.95254,-69.58728,WQ
453949.096,4869661.7779,874,WQ018.00,A,30,2,0.08,4,2.5,31,163,2017/04/12 00:00:00+00,43.97865,-69.57418,WQ
455879.1643,4873071.8923,875,WQ022.00,A,30,2.9,0.35,37,8.4,31,163,2017/04/12 00:00:00+00,44.00947,-69.5504,WQ
456103.7793,4874181.1285,876,WQ023.00,A,30,3.3,0.25,12,7.2,31,163,2017/04/12 00:00:00+00,44.01947,-69.54769,WQ
456861.5223,4875578.9931,877,WQ024.00,A,30,3.7,0.41,124,12.5,31,163,2017/06/28 00:00:00+00,44.0321,-69.53835,WQ
458493.6512,4877203.5316,878,WQ031.50,CA,30,3.5,0.32,20,9.1,31,163,2019/01/07 00:00:00+00,44.04682,-69.51811,WQ
458882.6015,4876881.2071,879,WQ032.00,CA,30,3.9,0.45,44,15.2,31,163,2019/01/07 00:00:00+00,44.04394,-69.51323,WQ
457283.2843,4875618.4599,880,WQ034.00,P,30,3,0.27,13,6.9,31,163,2017/06/28 00:00:00+00,44.03248,-69.53309,WQ
457680.0215,4875254.9184,881,WQ035.00,CR,30,6.9,0.75,700,63.4,31,163,2017/07/17 00:00:00+00,44.02923,-69.52811,WQ
457636.9591,4874913.0893,882,WQ036.00,CR,30,8.7,0.74,1240,79.9,31,163,2017/06/19 00:00:00+00,44.02615,-69.52862,WQ
457354.2374,4874692.7621,883,WQ037.00,CR,30,6.7,0.63,380,44.2,31,163,2017/06/19 00:00:00+00,44.02415,-69.53213,WQ
456600.9003,4874086.765,884,WQ039.00,P,30,4.5,0.44,62,16.9,31,163,2017/05/16 00:00:00+00,44.01865,-69.54148,WQ
456788.304,4874063.3223,885,WQ040.00,CA,30,3.8,0.44,96,14.1,31,163,2017/10/24 00:00:00+00,44.01845,-69.53914,WQ
456826.4411,4873521.0366,886,WQ043.00,A,30,2.7,0.27,15,6.1,31,163,2017/04/12 00:00:00+00,44.01357,-69.53862,WQ
456565.9472,4871327.9439,887,WQ045.00,A,30,2.2,0.18,10,3.9,31,163,2017/04/12 00:00:00+00,43.99381,-69.54169,WQ
455181.0611,4869423.399,888,WQ046.50,A,30,1.9,0.09,6,2.5,31,163,2017/04/12 00:00:00+00,43.97658,-69.5588,WQ
454569.3152,4867356.0664,889,WQ048.00,A,30,1.9,0.01,2,1.9,31,163,2017/04/12 00:00:00+00,43.95793,-69.56625,WQ
453355.3402,4864845.382,890,WQ049.00,A,30,2,0.08,4,2.5,31,163,2017/04/12 00:00:00+00,43.93525,-69.58116,WQ
454144.1701,4864355.6031,891,WQ051.00,A,30,2.1,0.13,6,3.1,31,163,2017/04/12 00:00:00+00,43.93089,-69.57129,WQ
454493.0735,4864315.4341,892,WQ052.00,R,30,4.4,0.54,200,22,31,163,2017/04/12 00:00:00+00,43.93055,-69.56694,WQ
454500.4238,4859533.7572,893,WQ054.00,A,30,2.5,0.32,64,6.4,31,163,2017/06/21 00:00:00+00,43.8875,-69.56644,WQ
454360.8999,4858167.4315,894,WQ055.00,A,30,3,0.29,16,7.2,31,163,2017/04/18 00:00:00+00,43.87519,-69.56806,WQ
454241.2284,4857707.311,895,WQ057.00,A,30,2.3,0.24,13,4.8,31,163,2017/04/12 00:00:00+00,43.87104,-69.56951,WQ
454616.4389,4856761.7474,896,WQ058.00,P,30,2.2,0.16,8,3.6,31,163,2017/04/12 00:00:00+00,43.86255,-69.56476,WQ
455484.2508,4857105.7482,897,WR006.00,P,30,2.3,0.35,130,6.6,31,163,2017/04/18 00:00:00+00,43.8657,-69.55399,WR
455511.1545,4858602.7984,898,WR008.00,P,30,2.9,0.38,44,9.1,31,163,2017/04/18 00:00:00+00,43.87918,-69.55378,WR
455314.1778,4859417.1589,899,WR010.50,A,30,2.7,0.52,840,12.8,31,163,2017/06/21 00:00:00+00,43.8865,-69.5563,WR
456259.4389,4861697.8116,900,WR012.00,A,30,2.3,0.26,40,5.1,31,163,2017/04/18 00:00:00+00,43.90709,-69.54472,WR
456436.1355,4863291.6302,901,WR013.00,CA,30,4.1,0.58,520,23.2,31,163,2017/03/27 00:00:00+00,43.92145,-69.54265,WR
457390.3788,4862491.272,902,WR014.00,CA,30,3.3,0.66,1700,23.7,31,163,2017/10/02 00:00:00+00,43.9143,-69.5307,WR
458344.9118,4859013.1483,903,WR022.00,CA,30,2.1,0.17,9.1,3.5,31,163,2017/04/18 00:00:00+00,43.88304,-69.51854,WR
458577.2431,4861098.704,904,WR025.00,CA,30,4.5,0.43,40,16.4,31,163,2016/11/08 00:00:00+00,43.90183,-69.51581,WR
458779.8509,4860747.5707,905,WR027.30,CA,30,3.6,0.39,38,11.6,31,163,2017/03/15 00:00:00+00,43.89868,-69.51326,WR
465305.3831,4871035.303,906,WS017.00,A,30,3,0.31,18,7.7,31,163,2017/04/18 00:00:00+00,43.99164,-69.43268,WS
466217.1936,4871521.5157,907,WS018.50,A,30,3.3,0.33,16,8.9,31,163,2018/01/29 00:00:00+00,43.99606,-69.42134,WS
465976.2732,4870513.1182,908,WS019.00,A,30,2.8,0.32,24,7.4,31,163,2017/04/18 00:00:00+00,43.98697,-69.42428,WS
466398.9351,4869573.5235,909,WS019.80,A,30,2,0.09,4,2.7,31,163,2017/05/24 00:00:00+00,43.97853,-69.41895,WS
466742.4742,4870263.7564,910,WS021.00,A,30,2,0.1,5.5,2.7,31,163,2017/04/18 00:00:00+00,43.98476,-69.41471,WS
467275.9956,4871117.4488,911,WS022.00,A,30,2.3,0.27,35,5.3,31,163,2017/04/18 00:00:00+00,43.99247,-69.40811,WS
467852.1209,4871692.1898,912,WS024.00,A,30,2.1,0.17,12,3.6,31,163,2017/04/18 00:00:00+00,43.99767,-69.40096,WS
468573.9027,4873920.1279,913,WS024.80,CA,30,2.3,0.21,9.1,4.3,31,163,2017/04/18 00:00:00+00,44.01776,-69.39209,WS
466992.1671,4874495.4121,914,WS025.00,CA,30,3.9,0.49,62,16.7,31,163,2013/06/19 00:00:00+00,44.02287,-69.41186,WS
467052.8764,4875419.2214,915,WS026.00,CA,30,4.1,0.53,160,20.1,31,163,2013/06/19 00:00:00+00,44.03119,-69.41116,WS
467450.2181,4875719.3652,916,WS027.00,CA,30,2.6,0.35,46,7.7,31,163,2013/06/19 00:00:00+00,44.03391,-69.40622,WS
467320.3253,4876836.2739,917,WS028.00,CA,30,4.6,0.52,82,21.5,31,163,2013/05/07 00:00:00+00,44.04396,-69.40791,WS
468265.4246,4875610.9912,918,WS030.00,A,30,3.4,0.62,1700,21.6,31,163,2017/04/18 00:00:00+00,44.03297,-69.39604,WS
468541.4043,4876857.0002,919,WS031.00,A,30,3.9,0.57,320,21.3,31,163,2017/04/18 00:00:00+00,44.0442,-69.39267,WS
469323.4032,4877215.4126,920,WS032.00,A,30,2.9,0.33,26,7.8,31,163,2017/04/18 00:00:00+00,44.04746,-69.38293,WS
469235.5529,4875554.1981,921,WS034.00,A,30,2.6,0.36,92,7.7,31,163,2017/04/18 00:00:00+00,44.0325,-69.38393,WS
469757.7692,4875500.6939,922,WS035.00,A,30,1.9,0,2,1.9,31,163,2017/04/18 00:00:00+00,44.03204,-69.37741,WS
470316.981,4876366.731,923,WS036.00,A,30,2.4,0.3,40,6,31,163,2017/04/18 00:00:00+00,44.03986,-69.37048,WS
470158.8291,4878070.1634,924,WS037.00,A,30,2.6,0.26,18,5.7,31,163,2018/01/29 00:00:00+00,44.05519,-69.37255,WS
469506.7174,4879091.669,925,WS038.00,A,30,2.8,0.33,25,7.5,31,163,2017/10/03 00:00:00+00,44.06436,-69.38075,WS
468903.4338,4879216.6636,926,WS038.50,CA,40,4.4,0.48,94,18.8,31,163,2016/09/27 00:00:00+00,44.06546,-69.38829,WS
468485.3744,4879216.4258,927,WS039.00,CA,40,5,0.5,104,22.4,31,163,2016/08/17 00:00:00+00,44.06544,-69.39351,WS
468478.4337,4879775.1499,928,WS040.00,CA,40,6.1,0.53,58,29.3,31,163,2016/06/16 00:00:00+00,44.07047,-69.39363,WS
469026.9993,4880630.0255,929,WS041.00,P,30,4.4,0.48,240,18.3,31,163,2017/09/19 00:00:00+00,44.07819,-69.38683,WS
469624.3266,4881846.8163,930,WS041.80,P,30,13.7,0.46,100,54.4,31,163,2017/09/19 00:00:00+00,44.08917,-69.37944,WS
469783.9831,4882271.4882,931,WS043.90,P,30,33.5,0.52,1160,156.8,31,163,2017/09/19 00:00:00+00,44.093,-69.37747,WS
469512.3438,4880135.7161,932,WS047.30,CA,40,3.3,0.4,154,11,31,163,2016/08/17 00:00:00+00,44.07376,-69.38074,WS
470792.445,4878978.1129,933,WS048.00,A,30,2.4,0.21,10,4.6,31,163,2017/08/28 00:00:00+00,44.06339,-69.36469,WS
471121.3401,4878549.0411,934,WS048.40,A,30,2.9,0.31,23.6,7.2,31,163,2018/03/20 00:00:00+00,44.05954,-69.36056,WS
471997.7388,4879151.7121,935,WS049.00,CA,30,4.9,0.48,46,20.8,31,163,2017/01/18 00:00:00+00,44.065,-69.34965,WS
472007.6786,4878474.1364,936,WS049.20,A,30,2.5,0.22,8,4.8,31,163,2017/04/18 00:00:00+00,44.0589,-69.34949,WS
472754.2963,4877339.2001,937,WS050.00,A,30,2.7,0.26,11,6,31,163,2017/08/28 00:00:00+00,44.04871,-69.34011,WS
472098.1577,4875623.6777,938,WS051.00,A,30,2.4,0.2,9.1,4.4,31,163,2017/04/18 00:00:00+00,44.03324,-69.34821,WS
470896.2953,4874919.1228,939,WS052.00,A,30,2.1,0.13,7.3,3,31,163,2017/04/18 00:00:00+00,44.02685,-69.36317,WS
470258.9293,4874150.0208,940,WS053.00,A,30,2.1,0.11,4,2.9,31,163,2017/04/18 00:00:00+00,44.0199,-69.37108,WS
470267.2358,4874036.6915,941,WS054.00,R,30,3.3,0.5,100,14.5,31,163,2017/04/18 00:00:00+00,44.01888,-69.37097,WS
470888.4063,4873674.0579,942,WS055.00,A,30,2.3,0.28,25.5,5.3,31,163,2017/04/18 00:00:00+00,44.01564,-69.3632,WS
471639.3625,4874212.8157,943,WS057.00,A,30,2.7,0.33,70,7.5,31,163,2017/04/18 00:00:00+00,44.02052,-69.35386,WS
472216.7495,4875242.2061,944,WS058.00,R,30,4.8,0.45,66,18.9,31,163,2017/08/28 00:00:00+00,44.02981,-69.34671,WS
472304.1961,4873353.6449,945,WS059.00,CA,40,6.2,0.48,106,26.1,31,163,2016/06/16 00:00:00+00,44.01281,-69.34552,WS
471525.8564,4872794.9372,946,WS060.00,P,30,2.5,0.35,134,7.3,31,163,2017/04/18 00:00:00+00,44.00775,-69.3552,WS
471079.399,4871526.2339,947,WS063.00,P,30,2,0.12,6,2.9,31,163,2017/04/18 00:00:00+00,43.99631,-69.3607,WS
470729.0003,4869711.7839,948,WS065.00,A,30,2,0.1,7.3,2.7,31,163,2017/05/17 00:00:00+00,43.97996,-69.36497,WS
468181.3999,4870971.9722,949,WS067.00,A,30,2,0.12,8,2.9,31,163,2017/05/24 00:00:00+00,43.9912,-69.39681,WS
468587.0683,4868082.214,950,WS069.00,A,30,1.9,0.05,4,2.3,31,163,2017/05/24 00:00:00+00,43.9652,-69.39158,WS
465829.4346,4863498.6938,951,WS072.00,A,30,1.9,0,2,1.9,31,163,2017/05/24 00:00:00+00,43.92381,-69.42566,WS
471446.5069,4869268.8137,952,WT002.00,A,30,3.7,0.46,140,14.7,31,163,2016/10/18 00:00:00+00,43.976,-69.356,WT
471802.8184,4870065.8757,953,WT004.00,A,30,3.2,0.43,160,11.8,31,163,2016/10/18 00:00:00+00,43.98319,-69.3516,WT
472366.6929,4868932.8104,954,WT008.00,A,30,2.4,0.28,28,5.5,31,163,2016/10/18 00:00:00+00,43.97301,-69.34451,WT
473407.051,4869135.1374,955,WT010.00,P,30,6,0.74,1700,54.7,31,163,2016/10/18 00:00:00+00,43.97487,-69.33155,WT
473730.7263,4869648.0951,956,WT011.00,A,30,2.5,0.25,20,5.4,31,163,2016/10/18 00:00:00+00,43.9795,-69.32754,WT
473549.5004,4868853.5617,957,WT012.00,P,30,4.1,0.58,260,23.2,31,163,2016/10/18 00:00:00+00,43.97234,-69.32976,WT
473706.5551,4868610.8054,958,WT013.00,R,30,4.8,0.68,480,36.3,31,163,2016/10/18 00:00:00+00,43.97016,-69.32779,WT
474408.793,4869116.7493,959,WT014.00,A,30,2.1,0.17,14,3.5,31,163,2017/05/24 00:00:00+00,43.97474,-69.31906,WT
474860.833,4871770.6815,960,WT015.00,A,30,3.1,0.36,29,9.5,31,163,2016/10/18 00:00:00+00,43.99865,-69.31355,WT
475247.0365,4871918.0577,961,WT015.50,A,30,3.6,0.38,42,11.2,31,163,2016/12/14 00:00:00+00,43.99999,-69.30874,WT
474928.9711,4870709.7107,962,WT016.00,A,30,3.2,0.39,64,10.1,31,163,2016/12/14 00:00:00+00,43.9891,-69.31265,WT
475577.5858,4870893.8806,963,WT017.00,A,30,3,0.45,102,11.7,31,163,2016/12/14 00:00:00+00,43.99078,-69.30457,WT
475754.9163,4871144.2446,964,WT018.00,A,30,3.1,0.39,60,10,31,163,2016/10/18 00:00:00+00,43.99304,-69.30237,WT
