X,Y,OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID
489958.2146,4876112.2784,1078,WV048.80,CA,30,4.3,0.54,150,21.2,31,163,2018/01/24 00:00:00+00,44.03811,-69.12533,WV,c73b9ec8-fc4b-4fc8-bb49-4041309abffb
489437.4575,4875637.7165,1079,WV049.00,P,30,5.8,0.54,108,29,31,163,2018/05/15 00:00:00+00,44.03383,-69.13182,WV,057796dd-5274-4ea0-b6f4-d900dda248df
489430.0337,4876506.2864,1080,WV050.00,R,30,4.7,0.49,146,20,31,163,2018/03/28 00:00:00+00,44.04165,-69.13193,WV,d18d556c-af6c-48b2-9605-6de0d0f3ba2b
489480.7419,4878161.134,1081,WV050.50,CA,30,6.5,0.56,102,34.5,31,163,2018/01/24 00:00:00+00,44.05655,-69.13133,WV,aa91a0b7-a353-4418-b423-34258d0f29f5
489260.2935,4879035.6041,1082,WV050.80,R,30,6.6,0.72,560,56.9,31,163,2018/03/28 00:00:00+00,44.06442,-69.1341,WV,aa4261cd-c7f6-4f14-a85e-6a5deb68dd8a
489972.4599,4877578.3665,1083,WV053.00,R,30,3.9,0.41,34,13.2,31,163,2019/02/25 00:00:00+00,44.05131,-69.12518,WV,407c00a4-f288-42bd-b191-b1a7ea6de4cf
490308.7068,4877445.6921,1084,WV054.00,R,30,5.9,0.53,86,29,31,163,2018/05/15 00:00:00+00,44.05012,-69.12098,WV,e979a6c7-8fc1-46ec-8f7d-9936be98a289
489731.5416,4876675.7461,1085,WV055.00,CA,30,3.4,0.41,50,11.5,31,163,2018/02/06 00:00:00+00,44.04318,-69.12817,WV,508036b6-3cc0-4f2e-a869-be5d7cf52578
490975.6621,4877201.5056,1086,WV056.00,CA,30,4.5,0.5,108,20.2,31,163,2018/02/06 00:00:00+00,44.04793,-69.11265,WV,5e8d9725-b054-4207-84da-e63d5c4645e9
491565.0341,4877017.4626,1087,WV057.00,R,30,5.7,0.56,180,29.9,31,163,2018/05/15 00:00:00+00,44.04628,-69.10529,WV,5dfeba7a-7606-4641-b045-4d5634a14c90
490982.7947,4876558.4071,1088,WV058.00,CA,30,4.5,0.57,460,24.2,31,163,2018/02/06 00:00:00+00,44.04214,-69.11255,WV,6a2fdc27-11fd-447e-a87b-4989e4f47500
491703.2019,4876040.993,1089,WV059.00,A,30,2.5,0.31,40,6.4,31,163,2018/03/28 00:00:00+00,44.03749,-69.10355,WV,571a871c-77cb-4f7b-96e5-9e7126f61edb
492217.7721,4876190.3092,1090,WV060.00,P,30,5.7,0.71,1560,47.4,31,163,2018/03/28 00:00:00+00,44.03884,-69.09713,WV,4f1bf9af-6c2e-4580-9367-e4f1f3d94fac
492461.5426,4876365.515,1091,WV061.00,P,30,2.5,0.28,20,5.7,31,163,2018/03/28 00:00:00+00,44.04042,-69.09409,WV,e97c26cb-bb07-4e48-a507-1af1ac45021d
493678.0257,4878315.7179,1092,WV062.50,P,30,3.6,0.43,100,13.5,31,163,2018/03/28 00:00:00+00,44.05799,-69.07893,WV,1e51eb3e-8230-413d-864a-b07b8c431aff
493664.9981,4878928.8316,1093,WV064.00,P,30,5,0.54,320,24.8,31,163,2018/03/28 00:00:00+00,44.06351,-69.0791,WV,718e843a-446a-40b1-a390-54dbca50db11
494133.353,4878745.1345,1094,WV065.00,P,30,3.4,0.4,24,11.5,31,163,2018/03/28 00:00:00+00,44.06186,-69.07325,WV,72472739-462f-47d8-84fb-9b345408529f
495214.1501,4872624.3874,1095,WV078.00,A,30,2,0.08,4,2.5,31,163,2018/05/14 00:00:00+00,44.00676,-69.0597,WV,a35da45e-82cd-419e-b51f-25d683574f4f
494069.4575,4870908.2062,1096,WV080.00,A,30,2.3,0.27,34,5.3,31,163,2018/05/14 00:00:00+00,43.9913,-69.07396,WV,86d893c9-4dd1-42b6-ac97-06dc8e4da89a
493603.5572,4870057.8622,1097,WV081.00,A,30,1.9,0.05,3.6,2.2,31,163,2018/05/14 00:00:00+00,43.98364,-69.07976,WV,625aa855-2826-4849-9435-5dd40aab5d41
487382.7443,4871328.533,1098,WV086.00,A,30,2.4,0.27,22,5.4,31,163,2018/05/14 00:00:00+00,43.995,-69.15736,WV,54c8c9cd-9d63-4102-a9bf-6dc71b9e87f4
488575.3786,4870597.7595,1099,WV088.00,A,30,2.1,0.13,6,3.2,31,163,2018/07/11 00:00:00+00,43.98844,-69.14247,WV,05a21c13-25b6-4e12-8114-198ff1aed30b
499877.1385,4904200.0514,1100,WW040.00,A,30,3.9,0.46,54,15.9,31,163,2018/03/28 00:00:00+00,44.29106,-69.00154,WW,d327b4d9-7426-4cf9-82eb-ae041a791061
499747.9124,4904699.8859,1101,WW041.00,CA,30,4.3,0.43,38,15.8,31,163,2016/02/08 00:00:00+00,44.29556,-69.00316,WW,d0fa5fa1-2f1a-44a5-adb0-e5b28fb83e8b
500486.6059,4905012.0158,1102,WW042.00,A,30,4.1,0.48,55,17.6,31,163,2018/03/28 00:00:00+00,44.29837,-68.9939,WW,c56a0031-3745-4cc4-bf06-6da24d9705ca
501384.8028,4905139.8789,1103,WW043.00,A,30,2.6,0.26,26,5.7,31,163,2018/03/28 00:00:00+00,44.29952,-68.98264,WW,71264ca4-c5b0-439e-a139-20cda9863510
502091.4254,4905567.7001,1104,WW044.00,A,30,3.1,0.48,360,13.1,31,163,2018/03/28 00:00:00+00,44.30337,-68.97378,WW,c24341c8-9d5a-4100-b64d-d9edb2d73cd9
503231.3778,4906943.258,1105,WW045.00,A,30,2.2,0.17,10,3.6,31,163,2018/03/28 00:00:00+00,44.31575,-68.95948,WW,ac0bf859-7bf7-455b-8f12-8a2c9c8f70fa
503114.3827,4913142.2697,1106,WW049.00,P,30,4.2,0.61,200,26.1,31,163,2018/03/28 00:00:00+00,44.37156,-68.96091,WW,dc29a4ba-f4b8-4bec-b264-04e829ba25e6
508191.1922,4923197.9416,1107,WW069.00,A,30,2.8,0.32,38,7.4,31,163,2018/03/28 00:00:00+00,44.46205,-68.89703,WW,9bc7315e-9abd-4c21-944b-eda35b5c0f75
509276.5976,4922951.6966,1108,WW071.00,A,30,3.1,0.36,24,9.3,31,163,2018/03/28 00:00:00+00,44.45982,-68.88339,WW,9c5a665f-a0a6-4805-8ef1-797c6d72d4ce
509307.5134,4923028.3839,1109,WW075.00,A,30,3.4,0.48,82,14.4,31,163,2018/03/28 00:00:00+00,44.46051,-68.883,WW,20704b86-f9a8-4084-8c2a-2f2db6998802
509693.4812,4923466.591,1110,WW076.00,A,30,2.6,0.38,106,8,31,163,2018/03/28 00:00:00+00,44.46445,-68.87814,WW,922cfb8d-4c73-4dd5-ae06-ade65626b366
511609.9013,4925164.7686,1111,WW079.00,A,30,3.1,0.34,27,8.6,31,163,2018/03/28 00:00:00+00,44.47971,-68.85401,WW,40dec8f6-a886-46e3-b907-3a5da615f789
512288.5921,4924986.0701,1112,WW080.00,A,30,3.2,0.38,44,10.1,31,163,2018/03/28 00:00:00+00,44.47809,-68.84548,WW,2d76093b-fa8c-431e-b3de-2e6a54bcf036
511476.0568,4923949.3444,1113,WW081.00,CA,30,2.5,0.29,18,6,31,163,2015/04/14 00:00:00+00,44.46877,-68.85572,WW,3329b9e8-1c31-4c35-895e-0b0a265f9812
511134.7961,4922573.6164,1114,WW081.50,A,30,3.1,0.37,74,9.6,31,163,2018/03/28 00:00:00+00,44.45639,-68.86004,WW,ed27ced2-00ff-44be-a4a3-51290c3f68d5
511027.9384,4921782.5666,1115,WW082.00,A,30,2.8,0.27,18,6.2,31,163,2018/03/28 00:00:00+00,44.44927,-68.8614,WW,172c03b6-11be-4f3d-9f5a-197a73d75276
512446.9507,4922023.9405,1116,WX000.50,A,30,2.5,0.27,38,5.5,31,163,2018/04/11 00:00:00+00,44.45142,-68.84356,WX,26395b41-a612-47ac-a535-a01c877111d1
514862.3543,4924185.0189,1117,WX002.00,A,30,3.7,0.4,36,12.3,31,163,2018/04/11 00:00:00+00,44.47083,-68.81314,WX,ef7bdc3c-1e2a-4bb9-ae72-ccd95bc74219
512947.673,4925488.3088,1118,WX003.00,A,30,3.3,0.36,42,9.9,31,163,2018/04/11 00:00:00+00,44.4826,-68.83718,WX,71009357-7f13-4fb5-b2a0-0e817f41451c
513915.8732,4926777.7008,1119,WX004.00,A,30,2.8,0.32,29,7.3,31,163,2018/04/11 00:00:00+00,44.49419,-68.82497,WX,47722758-5d6f-4f09-a5d8-51f937cefc27
514998.1017,4927056.6922,1120,WX005.00,A,30,3.5,0.37,90,10.8,31,163,2018/04/11 00:00:00+00,44.49668,-68.81135,WX,3517782d-615b-4b0b-ad31-ad4b600a50e0
517238.7033,4921573.8954,1121,WX026.00,A,30,3.1,0.39,52,10.1,31,163,2018/05/23 00:00:00+00,44.44727,-68.78335,WX,d510c65f-9a90-4b0f-b251-a771c7cee66f
515854.1692,4920274.1072,1122,WX028.00,A,30,2.2,0.23,22,4.5,31,163,2018/05/23 00:00:00+00,44.4356,-68.80079,WX,45d3615f-34aa-4040-9514-440957222fcf
515125.2155,4916822.3348,1123,WX031.00,A,30,2.4,0.28,34,5.7,31,163,2018/05/23 00:00:00+00,44.40454,-68.81005,WX,c20d49ad-bd70-445a-a845-007f5315a19c
505778.5791,4904167.057,1124,WY001.00,A,30,1.9,0.09,6,2.6,31,163,2018/04/11 00:00:00+00,44.29074,-68.92757,WY,8b1a87ec-51f3-4e52-bc1e-27c75c3e57be
505664.8856,4904633.4667,1125,WY001.50,A,30,2,0.15,12,3.2,31,163,2018/04/11 00:00:00+00,44.29494,-68.92899,WY,a790ec12-0bd4-4473-86d4-cc8a35cf60fd
507511.5816,4906820.1486,1126,WY002.00,A,30,2,0.13,10,2.9,31,163,2018/04/11 00:00:00+00,44.31461,-68.90581,WY,ac84f3d3-db59-467d-bcd3-b6fd4ca6f3ba
507263.7277,4908823.6479,1127,WY003.00,A,30,2.1,0.14,7.3,3.2,31,163,2018/04/11 00:00:00+00,44.33265,-68.90889,WY,7c9d08fc-98d9-4e83-a410-a306c50fe34c
507207.5036,4909924.334,1128,WY004.00,A,30,2,0.17,16,3.5,31,163,2018/04/11 00:00:00+00,44.34256,-68.90958,WY,115a1e0e-474d-4c7d-9ace-1c8783030e02
509331.69,4913915.7271,1129,WY006.00,A,30,2.1,0.19,18,3.8,31,163,2018/04/11 00:00:00+00,44.37847,-68.88286,WY,575a6e0a-a8da-4d7c-8952-a92b3eaddbf3
510734.5533,4912947.0849,1130,WY008.00,A,30,2.2,0.2,20,4.1,31,163,2018/04/11 00:00:00+00,44.36973,-68.86527,WY,b862b4e6-116b-456e-937d-fc2f59d8799b
509681.2529,4910797.2464,1131,WY009.50,A,30,2.2,0.2,14,4.1,31,163,2018/04/11 00:00:00+00,44.35039,-68.87853,WY,20097805-9380-4c78-80b0-17d2e9db8624
508787.5786,4909780.76,1132,WY010.00,A,30,2,0.1,6,2.7,31,163,2018/04/11 00:00:00+00,44.34125,-68.88976,WY,87daeede-1b18-415f-abdb-6474ce943f43
508450.6458,4908350.7868,1133,WY010.50,A,30,2,0.11,8,2.8,31,163,2018/04/11 00:00:00+00,44.32838,-68.89401,WY,fff182d5-9066-4abf-8e60-66e5ad4db49f
507797.2567,4906006.3104,1134,WY012.00,A,30,2.1,0.15,10,3.3,31,163,2018/04/11 00:00:00+00,44.30728,-68.90224,WY,509acc2a-870a-465b-8f28-d5ee593f161b
508418.0745,4905780.4889,1135,WY013.00,P,30,2,0.15,12,3.2,31,163,2018/04/11 00:00:00+00,44.30524,-68.89446,WY,900daf46-55b0-491a-838a-dc4629b79917
508501.525,4904783.1537,1136,WY013.20,A,30,2.2,0.24,27,4.5,31,163,2018/04/11 00:00:00+00,44.29626,-68.89343,WY,066fbe16-3dec-4441-b3a2-dfebc6231838
507551.7059,4902454.9989,1137,WY013.70,A,30,2,0.14,12,3.1,31,163,2018/04/11 00:00:00+00,44.27531,-68.90537,WY,6892edbf-d74f-4295-b3aa-0e6d19e416a3
506393.0612,4902364.9069,1138,WY016.00,P,30,1.9,0.05,3.6,2.2,31,163,2018/04/11 00:00:00+00,44.27451,-68.91989,WY,84f79e72-cf83-4ab4-b26f-21500359b300
505533.5623,4897653.5269,1139,WY019.00,P,30,1.9,0.05,4,2.3,31,163,2018/04/11 00:00:00+00,44.2321,-68.93071,WY,f663d01f-deae-4f3c-81c6-df43c33c53c2
506969.5568,4899067.7384,1140,WY019.50,X,30,2,0.11,8,2.8,31,163,2018/04/11 00:00:00+00,44.24482,-68.91271,WY,7038aaad-5bbd-4411-867d-9d740532dcf4
511008.3247,4877880.9257,1141,WZ003.00,P,30,10.9,0.68,200,83.3,31,163,2018/05/14 00:00:00+00,44.05402,-68.86257,WZ,4ae1e9c9-4a93-465e-836e-e96cb80645ad
509487.6744,4879220.2805,1142,WZ004.30,P,30,4.1,0.55,200,21.2,31,163,2018/05/14 00:00:00+00,44.0661,-68.88153,WZ,1d8c094b-17c9-4aad-823e-a5439c6fc7c2
510459.7627,4878807.4614,1143,WZ005.00,A,30,3.3,0.33,22,8.9,31,163,2018/05/14 00:00:00+00,44.06237,-68.8694,WZ,77102d8f-50e6-4022-ab97-9191feacb443
509359.519,4882054.5923,1144,WZ005.90,A,30,2.8,0.39,92,9.1,31,163,2018/05/14 00:00:00+00,44.09162,-68.88308,WZ,4c0ad848-3133-4023-833f-de17157efba1
508300.5933,4881938.772,1145,WZ006.00,R,30,9.2,0.76,440,89.1,31,163,2018/05/14 00:00:00+00,44.09059,-68.89631,WZ,1daddae2-7758-451d-8687-b340d4345fed
508293.1935,4883366.0103,1146,WZ007.00,R,30,8.1,0.76,1700,77.2,31,163,2018/05/14 00:00:00+00,44.10344,-68.89638,WZ,a9b65c57-6a54-4c0d-87e5-4444b30469a0
510551.3975,4885101.9353,1147,WZ008.00,R,30,5.4,0.72,1140,46.7,31,163,2018/05/14 00:00:00+00,44.11904,-68.86813,WZ,ee4f164a-6723-46e4-b970-9f29ee2c68c4
511546.7181,4883305.3771,1148,WZ009.00,R,30,6.3,0.62,200,40.4,31,163,2018/05/14 00:00:00+00,44.10285,-68.85573,WZ,60939b59-9cae-4b88-9b57-e94467d152df
511613.1769,4883288.8334,1149,WZ009.50,R,30,5.9,0.67,680,43.2,31,163,2018/11/26 00:00:00+00,44.1027,-68.8549,WZ,6a348469-d9ae-4a40-a11f-d5e1e1ce5aab
512431.0745,4883325.8681,1150,WZ010.50,A,30,2.9,0.4,62,9.7,31,163,2018/05/14 00:00:00+00,44.10302,-68.84468,WZ,67b69a0f-46cf-4aa1-8881-c4d2f9179ea2
512583.7054,4885544.2337,1151,WZ011.00,R,30,7.6,0.68,600,57.3,31,163,2018/05/14 00:00:00+00,44.12299,-68.84272,WZ,7724d609-4dd2-42f9-858e-baa4dee4644f
512695.0069,4885497.7977,1152,WZ012.00,R,30,7,0.71,800,57.6,31,163,2018/05/14 00:00:00+00,44.12257,-68.84133,WZ,51b36cba-ccaf-4ddd-baa4-1c37773094ba
514891.6543,4883199.9066,1153,WZ013.00,A,30,3.1,0.33,33,8.5,31,163,2018/05/15 00:00:00+00,44.10184,-68.81394,WZ,af135180-9f17-45ca-9a06-092352028733
513492.5465,4882055.0921,1154,WZ014.00,A,30,2.7,0.32,27,7.2,31,163,2018/06/27 00:00:00+00,44.09156,-68.83145,WZ,878bc0ac-ece3-41cc-98e6-347deb0620ae
512726.1572,4881381.5949,1155,WZ014.50,P,30,4.5,0.55,500,23.4,31,163,2018/06/27 00:00:00+00,44.08551,-68.84104,WZ,1a873e40-c2aa-4297-bbdd-fd9513f97e51
512890.0926,4880247.8909,1156,WZ015.00,A,30,5.2,0.49,46,22.6,31,163,2018/06/27 00:00:00+00,44.0753,-68.83902,WZ,7e3e4ac6-77c5-473b-9f69-6666935f6386
514254.1308,4880806.0469,1157,WZ015.50,R,30,4.4,0.56,480,23.5,31,163,2017/10/17 00:00:00+00,44.0803,-68.82197,WZ,a3c9a847-cf84-43d0-8510-c044285e1e2d
515494.3855,4880794.4053,1158,WZ016.00,A,30,3.4,0.35,35,9.8,31,163,2018/11/26 00:00:00+00,44.08017,-68.80648,WZ,304a8139-0ee4-47da-b676-a990d0d04987
516750.4948,4882108.1046,1159,WZ017.50,A,30,3.1,0.34,56,8.5,31,163,2018/06/27 00:00:00+00,44.09197,-68.79075,WZ,51d424b2-65c1-412b-ae2f-1d31a70f6525
517101.2455,4880515.1478,1160,WZ018.00,R,30,5.1,0.72,960,43.1,31,163,2018/06/27 00:00:00+00,44.07762,-68.78642,WZ,3304f99d-9655-46a2-8c4d-2d5585534dd4
516934.4466,4878429.936,1161,WZ019.00,R,30,6.3,0.79,1700,66.5,31,163,2018/06/27 00:00:00+00,44.05885,-68.78857,WZ,ea604835-c825-4ba2-b8b7-7a2fedc0363c
516330.7845,4878326.2305,1162,WZ020.00,R,30,4.7,0.57,460,25.5,31,163,2018/06/27 00:00:00+00,44.05793,-68.79611,WZ,5e63af6c-349f-420b-9bb8-597285c2d53b
515919.9933,4877286.7271,1163,WZ021.00,R,30,2.7,0.45,420,10.3,31,163,2018/06/27 00:00:00+00,44.04858,-68.80127,WZ,7f8815ea-a37a-4046-8ec9-3b46f98c6e5d
515009.3952,4877180.1889,1164,WZ022.00,R,30,5.2,0.54,320,26.1,31,163,2018/05/15 00:00:00+00,44.04764,-68.81264,WZ,caba68ed-ba45-432f-9177-2d2bc43b5261
509223.6793,4887021.4614,1165,WZ026.00,R,30,8.9,0.63,158,57.8,31,163,2018/04/18 00:00:00+00,44.13634,-68.88469,WZ,acd05c09-d7df-41fb-9378-e65ff1a7c046
509722.3633,4886788.9307,1166,WZ027.00,R,30,12.6,0.6,400,75.8,31,163,2018/04/18 00:00:00+00,44.13424,-68.87846,WZ,db642f67-9772-4335-b9f5-859b583ed3bc
509724.0049,4887302.0798,1167,WZ028.00,R,30,3.7,0.36,24,11,31,163,2018/05/30 00:00:00+00,44.13886,-68.87843,WZ,df996ed6-c5fe-41a6-a146-5c7c7b272575
510222.5165,4888208.0626,1168,WZ029.00,P,30,20.4,0.77,900,199.4,31,163,2018/04/18 00:00:00+00,44.14701,-68.87218,WZ,166610ea-77df-4bc5-9d19-e83e374c6476
507956.5689,4887073.1215,1169,WZ030.00,P,30,3.2,0.52,300,15.1,31,163,2018/05/30 00:00:00+00,44.13682,-68.90053,WZ,1a14c47b-1fe2-4bfc-8a19-ff29c3aa3a71
507797.3066,4887142.9054,1170,WZ031.00,R,30,6.4,0.71,800,53.1,31,163,2018/05/30 00:00:00+00,44.13745,-68.90252,WZ,93c540f3-c722-4e9a-96e8-42abfd529a3c
505113.0764,4884831.1206,1171,WZ033.00,P,30,3.4,0.52,300,16,31,163,2018/04/18 00:00:00+00,44.11666,-68.9361,WZ,64bd7cb0-6171-49c6-94cc-0f28196c904b
505376.6233,4885454.4342,1172,WZ034.00,R,30,4.1,0.76,1700,38.9,31,163,2018/04/18 00:00:00+00,44.12227,-68.9328,WZ,a0dfa53c-2ae5-4b1b-a796-3cae21ee07b9
506507.7304,4887300.3348,1173,WZ035.00,A,30,3.1,0.46,240,12.2,31,163,2018/04/18 00:00:00+00,44.13888,-68.91864,WZ,da80eccb-fa66-4d91-9aac-4c7adf9cbf8d
511227.5825,4889750.2574,1174,WZ038.80,R,30,5.8,0.56,400,31.2,31,163,2018/04/18 00:00:00+00,44.16088,-68.85958,WZ,05bc1804-748f-4ff3-a96b-4493624eb488
511241.99,4889741.3963,1175,WZ038.90,CA,30,5.8,0.56,100,30.4,31,163,2016/12/13 00:00:00+00,44.1608,-68.8594,WZ,a012f321-1057-4302-bdb7-53feb96f1b44
511537.9098,4889697.4804,1176,WZ038.95,CA,30,5.9,0.59,340,34.1,31,163,2016/05/23 00:00:00+00,44.1604,-68.8557,WZ,39066f6a-7b87-4a1b-80d1-66347d5a23ab
509168.4904,4889313.8869,1177,WZ040.00,P,30,3.1,0.4,82,10.1,31,163,2018/04/18 00:00:00+00,44.15698,-68.88534,WZ,2481af01-b79c-4271-aecb-bf02eb35b519
513350.0483,4892311.0923,1178,WZ041.00,A,30,3.5,0.48,120,14.9,31,163,2018/04/18 00:00:00+00,44.1839,-68.83297,WZ,b4d80267-9fe9-4d3d-99aa-e0bf6c11a4b4
514183.2844,4891754.1467,1179,WZ042.00,A,30,2.4,0.32,32,6.4,31,163,2018/04/18 00:00:00+00,44.17887,-68.82256,WZ,46b85a95-1564-4c6d-906e-e35798359a34
514733.9847,4889631.6682,1180,WZ043.00,A,30,2.3,0.26,28,5.2,31,163,2018/05/30 00:00:00+00,44.15975,-68.81573,WZ,3a1e06e6-afe2-433d-985d-2cb1c22ca30b
514659.3533,4889035.0479,1181,WZ044.00,R,30,5.2,0.61,260,32.2,31,163,2018/05/30 00:00:00+00,44.15438,-68.81668,WZ,37a27df1-a89d-476c-b7be-9ef1b2b2ac4c
514053.7479,4888782.705,1182,WZ046.00,P,30,30.9,0.88,1700,415.8,31,163,2018/04/18 00:00:00+00,44.15212,-68.82426,WZ,c6c026f0-d19d-49c8-b0af-1bbed837c8b0
508733.8931,4876329.2239,1183,WZ056.00,A,30,1.9,0,2,1.9,31,163,2018/04/18 00:00:00+00,44.04008,-68.89099,WZ,e9cad2de-c0c5-4a52-a023-7d576480b60e
509121.4715,4875896.5798,1184,WZ057.00,A,30,1.9,0,2,1.9,31,163,2018/04/18 00:00:00+00,44.03618,-68.88616,WZ,2c326598-a47a-45b9-9a20-6241d67569eb
458577.2504,4861097.7033,1185,WR025.00,CA,30,5.01,0.5,58,21.61,31,163,2017/12/06 00:00:00+00,43.90183,-69.51581,WR,566d14a8-15c8-4442-9430-750026f1fc78
